Panel,File_Identification,Schdule,Quarter,Visit,Sector,State_Ut_Code,District_Code,NSS_Region,Stratum,Sub_Stratum,Sub_Sample,Fod_Sub_Region,FSU,Sample_Sg_Sb_No,Second_Stage_Stratum_No,Sample_Household_Number,Month_of_Survey,Response_Code,Survey_Code,Reason_for_Substitution,Household_Size,Household_Type,Religion,Social_Group,Usual_Expenditure,Imputed_Homegrown_Consumption,Imputed_Wages_Consumption,Annual_Clothing_Expenditure,Annual_Durables_Expenditure,Monthly_Consumer_Expenditure,Informant_Serial_No,Survey_Date,Total_Time_Taken,NSS_Sector_Stratum_Substr_Subsam,NSC_Sector_Stratum_Substr,Subsample_Multiplier,Contrib_Sample_Count
P4,CFVH4,104,Q5,V1,1,23,12,231,01,04,1,2331,13129,1,3,01,7,2,1,,7,1,1,9,4500,1800,450,8500,5000,7875,04,19072024,  55,1,2,3006392,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,04,1,2331,13129,1,1,01,7,2,2,2,4,3,1,9,4800,0,350,9800,11000,6883,02,20072024,  58,1,2,3693568,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,05,1,2331,11579,2,1,01,7,2,1,,6,1,1,1,4500,1150,350,6800,3300,6842,01,06072024,  65,1,2,928366,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,05,1,2331,11579,2,2,01,7,2,1,,7,3,1,3,4700,1400,430,7700,3900,7497,02,07072024,  56,1,2,1856733,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,05,1,2331,11579,2,2,02,7,2,1,,5,5,1,1,5500,1600,380,8900,6700,8780,01,07072024,  52,1,2,1856733,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,05,1,2331,11579,2,3,01,7,2,1,,8,1,1,2,4500,1500,500,8500,3800,7525,01,07072024,  68,1,2,16710594,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,05,1,2331,11579,1,1,01,7,2,1,,8,1,1,2,6000,2300,550,10000,8000,10350,01,06072024,  75,1,2,618911,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,05,1,2331,11579,1,2,01,7,2,1,,7,1,1,1,6700,2200,550,10000,5000,10700,06,06072024,  72,1,2,889684,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,05,1,2331,11579,1,2,02,7,2,1,,4,1,1,1,4300,850,350,6600,3500,6342,04,06072024,  47,1,2,889684,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,05,1,2331,11579,1,3,01,7,2,1,,7,1,1,1,5400,1700,500,8500,4600,8692,01,06072024,  68,1,2,4332376,4
P4,CFVH4,104,Q5,V1,1,23,43,231,01,05,2,2331,13436,2,1,01,9,1,1,,3,3,1,1,2500,1500,350,8000,12500,6058,01,05092024,  50,1,2,5446279,4
P4,CFVH4,104,Q5,V1,1,23,43,231,01,05,2,2331,13436,2,2,01,9,1,1,,1,3,1,2,4000,1000,0,6000,18000,7000,01,06092024,  40,1,2,2614214,4
P4,CFVH4,104,Q5,V1,1,23,43,231,01,05,2,2331,13436,2,2,02,9,1,1,,4,1,1,1,4000,1500,350,8000,10400,7383,01,05092024,  45,1,2,2614214,4
P4,CFVH4,104,Q5,V1,1,23,43,231,01,05,2,2331,13436,2,3,01,9,1,1,,7,2,1,2,4000,2500,550,12500,13600,9225,03,06092024,  50,1,2,15031729,4
P4,CFVH4,104,Q5,V1,1,23,43,231,01,05,2,2331,13436,1,1,01,9,1,1,,5,3,1,1,8000,2000,0,18000,23500,13458,03,05092024,  50,1,2,4066555,4
P4,CFVH4,104,Q5,V1,1,23,43,231,01,05,2,2331,13436,1,2,01,9,1,1,,4,5,1,1,3500,2500,500,12500,14600,8758,01,05092024,  50,1,2,726171,4
P4,CFVH4,104,Q5,V1,1,23,43,231,01,05,2,2331,13436,1,2,02,9,1,1,,2,1,1,1,2500,1200,300,8000,0,4667,01,05092024,  40,1,2,726171,4
P4,CFVH4,104,Q5,V1,1,23,43,231,01,05,2,2331,13436,1,3,01,9,1,1,,3,1,1,3,3000,1500,300,8000,2500,5675,03,05092024,  35,1,2,4211789,4
P4,CFVH4,104,Q5,V1,1,23,44,231,01,06,2,2331,15853,2,1,01,8,2,1,,4,2,1,2,5800,0,400,8000,6000,7367,01,22082024,  62,1,2,4202009,4
P4,CFVH4,104,Q5,V1,1,23,44,231,01,06,2,2331,15853,2,2,01,8,2,1,,4,1,1,2,4200,1600,430,8800,11000,7880,02,22082024,  58,1,2,2101005,4
P4,CFVH4,104,Q5,V1,1,23,44,231,01,06,2,2331,15853,2,2,02,8,2,1,,1,3,1,1,3000,0,200,5000,4000,3950,01,22082024,  35,1,2,2101005,4
P4,CFVH4,104,Q5,V1,1,23,44,231,01,06,2,2331,15853,2,3,01,8,2,1,,5,1,1,1,5000,1800,380,8900,6300,8447,01,22082024,  65,1,2,16235035,4
P4,CFVH4,104,Q5,V1,1,23,44,231,01,06,2,2331,15853,1,1,01,8,2,1,,3,1,1,1,4500,1500,330,8500,5700,7513,01,22082024,  47,1,2,1528003,4
P4,CFVH4,104,Q5,V1,1,23,44,231,01,06,2,2331,15853,1,2,01,8,2,1,,5,1,1,2,4800,1450,480,10000,7800,8213,01,22082024,  58,1,2,732168,4
P4,CFVH4,104,Q5,V1,1,23,44,231,01,06,2,2331,15853,1,2,02,8,2,1,,7,1,1,9,5600,2200,500,15000,12500,10592,01,22082024,  53,1,2,732168,4
P4,CFVH4,104,Q5,V1,1,23,44,231,01,06,2,2331,15853,1,3,01,8,2,1,,3,5,1,1,3500,0,350,4500,2800,4458,01,22082024,  39,1,2,4775010,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,06,1,2331,14533,2,1,01,7,1,1,,4,1,1,3,8500,3500,0,15000,35000,16167,03,24072024,  65,1,2,2559772,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,06,1,2331,14533,2,2,01,7,1,1,,5,5,1,2,4000,1200,900,6500,7500,7267,02,24072024,  65,1,2,1772150,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,06,1,2331,14533,2,2,02,7,1,1,,4,1,1,3,4000,1850,800,6000,15000,8400,01,25072024,  65,1,2,1772150,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,06,1,2331,14533,2,3,01,7,1,1,,4,1,1,3,5500,3500,0,15000,12500,11292,01,25072024,  65,1,2,14374105,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,06,1,2331,14533,1,1,01,7,1,1,,5,1,1,3,4800,2500,800,13500,3000,9475,01,24072024,  70,1,2,721987,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,06,1,2331,14533,1,2,01,7,1,1,,6,1,1,3,6200,3000,0,15000,6500,10992,01,24072024,  65,1,2,196906,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,06,1,2331,14533,1,3,01,7,1,1,,5,1,1,3,4600,2200,900,10500,17500,10033,01,24072024,  65,1,2,6432248,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,06,1,2331,14533,1,2,02,7,1,2,2,3,1,1,3,2500,1250,500,3500,7500,5167,02,24072024,  65,1,2,196906,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,1,2331,14921,2,1,01,8,1,1,,6,1,1,3,6500,3500,800,14500,23000,13925,01,08082024,  70,1,2,3403483,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,1,2331,14921,2,2,01,8,1,1,,3,1,1,3,5500,1200,500,8500,26500,10117,01,08082024,  65,1,2,4147995,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,1,2331,14921,2,2,02,8,1,1,,3,1,1,3,6500,3500,0,8000,14000,11833,01,08082024,  65,1,2,4147995,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,1,2331,14921,1,1,01,8,1,1,,6,2,1,3,6000,0,0,15000,18500,8792,01,08082024,  70,1,2,638153,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,1,2331,14921,1,2,01,8,1,1,,6,1,1,3,5000,2500,500,13500,14000,10292,02,08082024,  70,1,2,659425,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,1,2331,14921,1,2,02,8,1,1,,4,1,1,3,3500,2200,500,9500,12000,7992,01,07082024,  65,1,2,659425,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,1,2331,14921,1,3,01,8,1,1,,1,1,1,3,1000,500,0,2500,1500,1833,01,07082024,  50,1,2,2935504,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,1,2331,14921,2,3,01,8,1,2,3,4,1,1,3,6500,3000,500,8500,11000,11625,01,08082024,  65,1,2,9785013,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,2,2331,16989,2,1,01,8,1,1,,8,2,1,2,6000,1500,850,18000,12500,10892,02,09082024,  55,1,2,710642,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,2,2331,16989,2,2,01,8,1,1,,6,5,1,1,3500,2000,450,9000,12600,7750,02,09082024,  45,1,2,1658166,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,2,2331,16989,2,2,02,8,1,1,,3,3,1,1,3000,0,250,9000,12500,5042,01,10082024,  40,1,2,1658166,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,2,2331,16989,2,3,01,8,1,1,,8,5,1,1,4000,1850,650,15400,9300,8558,01,10082024,  50,1,2,16581658,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,2,2331,16989,1,1,01,8,1,1,,6,1,1,2,4000,2500,500,10000,15500,9125,05,09082024,  60,1,2,142128,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,2,2331,16989,1,2,01,8,1,1,,6,5,1,2,3500,2500,600,12500,35500,10600,03,09082024,  50,1,2,284257,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,2,2331,16989,1,2,02,8,1,1,,8,1,1,2,3000,1850,550,12500,15600,7742,02,09082024,  60,1,2,284257,4
P4,CFVH4,104,Q5,V1,1,23,46,231,01,07,2,2331,16989,1,3,01,8,1,1,,6,2,1,2,4000,2500,500,12500,2500,8250,03,09082024,  50,1,2,4121726,4
P4,CFVH4,104,Q5,V1,1,23,08,231,01,08,2,2322,11283,2,1,01,7,1,1,,3,2,1,3,10000,2000,0,6000,8000,13167,01,19072024,  60,1,2,1168297,4
P4,CFVH4,104,Q5,V1,1,23,08,231,01,08,2,2322,11283,2,2,01,7,1,1,,6,2,1,1,10000,3000,700,5000,6000,14617,01,19072024,  70,1,2,973581,4
P4,CFVH4,104,Q5,V1,1,23,08,231,01,08,2,2322,11283,2,2,02,7,1,1,,4,1,1,3,8000,3500,1200,10000,9000,14283,01,19072024,  70,1,2,973581,4
P4,CFVH4,104,Q5,V1,1,23,08,231,01,08,2,2322,11283,2,3,01,7,1,1,,2,4,1,1,5000,0,900,1000,2000,6150,01,19072024,  50,1,2,18498033,4
P4,CFVH4,104,Q5,V1,1,23,08,231,01,08,2,2322,11283,1,1,01,7,1,1,,5,2,1,3,10000,0,400,4000,6000,11233,01,19072024,  70,1,2,817808,4
P4,CFVH4,104,Q5,V1,1,23,08,231,01,08,2,2322,11283,1,2,01,7,1,1,,5,1,1,2,10000,4000,1500,9000,4000,16583,01,18072024,  70,1,2,486790,4
P4,CFVH4,104,Q5,V1,1,23,08,231,01,08,2,2322,11283,1,2,02,7,1,1,,7,2,1,2,12000,0,800,8000,7000,14050,07,18072024,  75,1,2,486790,4
P4,CFVH4,104,Q5,V1,1,23,08,231,01,08,2,2322,11283,1,3,01,7,1,1,,3,2,1,2,9000,0,1500,3500,4000,11125,02,18072024,  50,1,2,2531310,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,08,1,2331,12189,2,1,01,7,1,1,,4,3,1,3,18000,1000,500,23000,42000,24917,03,20072024,  90,1,2,3031639,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,08,1,2331,12189,2,2,01,7,1,1,,4,2,1,2,5500,0,400,6000,15000,7650,01,20072024,  90,1,2,2233839,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,08,1,2331,12189,2,2,02,7,1,1,,5,5,1,2,6000,1200,600,17000,28000,11550,02,19072024,  80,1,2,2233839,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,08,1,2331,12189,2,3,01,7,1,1,,5,5,1,2,3000,0,400,15000,19000,6233,02,20072024,  90,1,2,12286115,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,08,1,2331,12189,1,1,01,7,1,1,,6,2,1,3,5000,1400,1000,16000,23000,10650,02,20072024,  90,1,2,1236589,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,08,1,2331,12189,1,2,01,7,1,1,,4,1,1,3,3800,800,400,9000,24000,7750,02,19072024,  50,1,2,698075,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,08,1,2331,12189,1,2,02,7,1,1,,4,5,1,1,2800,800,500,8000,18000,6267,02,19072024,  80,1,2,698075,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,08,1,2331,12189,1,3,01,7,1,1,,4,5,1,3,5000,900,800,14000,27000,10117,02,19072024,  60,1,2,2911969,4
P4,CFVH4,104,Q5,V1,1,23,45,231,01,09,2,2331,14993,2,1,01,8,1,1,,8,1,1,3,5000,1800,1000,21000,27000,11800,01,13082024,  90,1,2,6185045,4
P4,CFVH4,104,Q5,V1,1,23,45,231,01,09,2,2331,14993,2,2,01,8,1,1,,4,2,1,9,6000,1100,800,20000,33000,12317,01,14082024,  80,1,2,1855513,4
P4,CFVH4,104,Q5,V1,1,23,45,231,01,09,2,2331,14993,2,2,02,8,1,1,,5,3,1,9,10000,1200,700,15000,32000,15817,03,14082024,  60,1,2,1855513,4
P4,CFVH4,104,Q5,V1,1,23,45,231,01,09,2,2331,14993,2,3,01,8,1,1,,3,1,1,3,3000,900,600,16000,17000,7250,03,14082024,  60,1,2,5875793,4
P4,CFVH4,104,Q5,V1,1,23,45,231,01,09,2,2331,14993,1,1,01,8,1,1,,2,1,1,9,4000,800,600,9000,35000,9067,01,13082024,  50,1,2,566962,4
P4,CFVH4,104,Q5,V1,1,23,45,231,01,09,2,2331,14993,1,2,01,8,1,1,,4,5,1,2,3500,900,500,18000,29000,8817,03,13082024,  60,1,2,399451,4
P4,CFVH4,104,Q5,V1,1,23,45,231,01,09,2,2331,14993,1,2,02,8,1,1,,2,1,1,9,5000,450,600,11000,36000,9967,01,13082024,  40,1,2,399451,4
P4,CFVH4,104,Q5,V1,1,23,45,231,01,09,2,2331,14993,1,3,01,8,1,1,,2,1,1,1,1800,300,150,2000,7000,3000,01,13082024,  40,1,2,2912125,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,09,1,2331,10929,2,1,01,9,1,1,,6,1,2,3,3500,1500,800,4500,13000,7258,01,25092024,  55,1,2,9993369,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,09,1,2331,10929,2,2,01,9,2,1,,5,2,2,3,5000,0,500,7000,12000,7083,02,25092024,  50,1,2,3974635,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,09,1,2331,10929,2,2,02,9,1,1,,6,2,1,9,4500,1000,500,8500,5000,7125,02,25092024,  55,1,2,3974635,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,09,1,2331,10929,2,3,01,9,1,1,,6,1,1,3,3300,1600,600,6000,18000,7500,01,25092024,  65,1,2,5223807,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,09,1,2331,10929,1,1,01,9,1,1,,4,1,1,9,5200,1800,800,5000,9500,9008,04,24092024,  55,1,2,847922,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,09,1,2331,10929,1,2,01,9,1,1,,3,2,1,9,3500,2200,500,6500,19000,8325,01,25092024,  55,1,2,272546,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,09,1,2331,10929,1,2,02,9,1,1,,2,1,1,3,2500,1500,500,3500,14000,5958,01,24092024,  50,1,2,272546,4
P4,CFVH4,104,Q5,V1,1,23,12,231,01,09,1,2331,10929,1,3,01,9,2,1,,5,1,1,9,4500,1800,700,7500,23500,9583,02,25092024,  55,1,2,575376,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,01,2,2310,12766,1,1,01,7,1,1,,4,1,1,3,5500,1850,520,9500,3240,8932,01,24072024,  50,1,2,1544361,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,01,2,2310,12766,1,2,01,7,1,1,,6,3,1,3,6500,1870,620,12500,10000,10865,01,25072024,  60,1,2,1841353,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,01,2,2310,12766,1,2,03,7,1,1,,5,1,1,3,7100,1460,0,14600,1200,9877,01,25072024,  50,1,2,1841353,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,01,2,2310,12766,1,2,04,7,1,1,,8,1,1,3,8500,1950,520,11250,9500,12699,01,25072024,  55,1,2,1841353,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,01,2,2310,12766,1,3,01,7,1,1,,7,1,1,3,9500,1520,520,11400,8500,13198,02,26072024,  50,1,2,7840601,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,01,2,2310,12766,1,3,02,7,1,1,,5,1,1,3,6500,1350,520,9500,1850,9316,01,25072024,  50,1,2,7840601,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,01,2,2310,12766,1,1,02,7,1,2,2,5,1,1,3,7500,2150,520,12700,5500,11687,01,26072024,  55,1,2,1544361,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,01,2,2310,12766,1,2,02,7,1,2,2,4,1,1,3,5500,1850,0,45000,5000,11517,01,26072024,  50,1,2,1841353,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,02,2,2332,16332,1,1,01,8,1,1,,6,1,1,3,5400,2800,550,8500,1650,9596,06,18082024,  85,1,2,3305576,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,02,2,2332,16332,1,1,02,8,1,1,,5,4,1,2,5100,40,810,8900,8500,7400,02,17082024,  85,1,2,3305576,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,02,2,2332,16332,1,2,01,8,1,1,,4,4,1,3,4300,70,640,4500,7000,5968,02,17082024,  70,1,2,1101859,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,02,2,2332,16332,1,2,02,8,1,1,,3,1,1,3,2650,1900,550,4500,9500,6267,03,18082024,  65,1,2,1101859,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,02,2,2332,16332,1,2,03,8,1,1,,6,5,1,3,5100,50,560,14500,1680,7058,02,17082024,  75,1,2,1101859,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,02,2,2332,16332,1,3,01,8,1,1,,6,2,1,2,4500,1500,250,4940,10600,7545,05,18082024,  80,1,2,6886616,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,02,2,2332,16332,1,3,02,8,1,1,,3,4,1,3,1800,30,450,2200,1150,2559,01,17082024,  70,1,2,6886616,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,02,2,2332,16332,1,2,04,8,1,2,2,4,4,1,2,2450,150,210,3150,8000,3739,01,18082024,  75,1,2,1101859,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,02,1,2310,12618,1,1,01,7,1,1,,5,1,1,3,12000,500,500,9000,12000,14750,01,25072024,  45,1,2,3173907,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,02,1,2310,12618,1,1,02,7,1,1,,4,1,1,3,10000,400,300,7000,6000,11783,01,25072024,  40,1,2,3173907,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,02,1,2310,12618,1,2,01,7,1,1,,6,1,1,3,7000,400,500,6000,75000,14650,01,25072024,  60,1,2,2340756,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,02,1,2310,12618,1,2,02,7,1,1,,3,1,1,3,5000,350,400,7000,6000,6833,03,25072024,  35,1,2,2340756,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,02,1,2310,12618,1,2,03,7,1,1,,3,1,1,3,5000,400,400,6000,8000,6967,01,26072024,  30,1,2,2340756,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,02,1,2310,12618,1,2,04,7,1,1,,6,1,1,3,8000,400,500,6000,5000,9817,01,26072024,  60,1,2,2340756,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,02,1,2310,12618,1,3,01,7,1,1,,4,1,1,3,8000,400,400,7000,7000,9967,01,26072024,  40,1,2,7855420,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,02,1,2310,12618,1,3,02,7,1,1,,3,5,1,3,8000,0,0,6000,3000,8750,01,26072024,  30,1,2,7855420,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,03,1,2310,13448,2,1,01,8,1,1,,7,1,1,3,15000,1200,800,25000,30000,21583,01,08082024,  65,1,2,4564256,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,03,1,2310,13448,2,2,01,8,1,1,,5,2,1,3,12500,0,400,3500,4500,13567,03,09082024,  55,1,2,2381351,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,03,1,2310,13448,2,2,02,8,1,1,,8,1,1,3,13000,700,0,7500,4500,14700,01,09082024,  60,1,2,2381351,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,03,1,2310,13448,2,3,01,8,1,1,,4,1,1,2,8500,500,400,1500,2000,9692,01,08082024,  45,1,2,7937836,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,03,1,2310,13448,1,1,01,8,1,1,,4,3,1,3,9500,0,1000,2500,3000,10958,01,09082024,  45,1,2,2480574,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,03,1,2310,13448,1,2,01,8,2,1,,8,1,1,3,12500,1200,1500,7000,4500,16158,02,08082024,  70,1,2,1240287,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,03,1,2310,13448,1,2,02,8,2,1,,5,2,1,3,9500,0,500,3000,2500,10458,02,09082024,  50,1,2,1240287,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,03,1,2310,13448,1,3,01,8,1,1,,1,9,1,3,3000,0,0,500,0,3042,01,08082024,  25,1,2,5258817,4
P4,CFVH4,104,Q5,V1,1,23,10,232,02,03,2,2332,14542,2,1,01,8,1,1,,4,2,1,3,2900,1850,110,550,2200,5089,02,22082024,  70,1,2,4333445,4
P4,CFVH4,104,Q5,V1,1,23,10,232,02,03,2,2332,14542,2,2,01,8,1,1,,4,1,1,3,3600,2400,270,9500,1050,7149,01,22082024,  70,1,2,2166723,4
P4,CFVH4,104,Q5,V1,1,23,10,232,02,03,2,2332,14542,2,2,02,8,1,1,,4,1,1,3,2400,1800,450,3500,1500,5067,01,23082024,  65,1,2,2166723,4
P4,CFVH4,104,Q5,V1,1,23,10,232,02,03,2,2332,14542,2,3,01,8,1,1,,5,2,1,2,4300,40,350,2800,1500,5048,01,23082024,  65,1,2,13542017,4
P4,CFVH4,104,Q5,V1,1,23,10,232,02,03,2,2332,14542,1,1,01,8,1,1,,5,3,1,3,4100,120,480,6000,6500,5742,02,23082024,  65,1,2,1534762,4
P4,CFVH4,104,Q5,V1,1,23,10,232,02,03,2,2332,14542,1,2,01,8,1,1,,8,1,1,3,3400,2850,400,11400,4200,7950,01,23082024,  85,1,2,947941,4
P4,CFVH4,104,Q5,V1,1,23,10,232,02,03,2,2332,14542,1,2,02,8,1,1,,5,1,1,3,2700,2050,630,3800,8500,6405,05,22082024,  65,1,2,947941,4
P4,CFVH4,104,Q5,V1,1,23,10,232,02,03,2,2332,14542,1,3,01,8,1,1,,4,1,1,3,2500,1400,300,3900,7000,5108,01,23082024,  65,1,2,6680728,4
P4,CFVH4,104,Q5,V1,1,23,27,232,02,04,1,2310,15388,2,1,01,9,1,1,,5,1,1,3,18500,2580,0,17600,72000,28547,03,12092024,  50,1,2,9179678,4
P4,CFVH4,104,Q5,V1,1,23,27,232,02,04,1,2310,15388,2,2,01,9,1,1,,4,3,1,3,10000,0,710,13500,105000,20585,02,12092024,  40,1,2,1736696,4
P4,CFVH4,104,Q5,V1,1,23,27,232,02,04,1,2310,15388,2,2,02,9,1,1,,5,2,1,3,6500,0,520,10500,5000,8312,02,12092024,  50,1,2,1736696,4
P4,CFVH4,104,Q5,V1,1,23,27,232,02,04,1,2310,15388,2,3,01,9,1,1,,3,2,1,3,6500,0,310,8500,5000,7935,02,12092024,  40,1,2,8435380,4
P4,CFVH4,104,Q5,V1,1,23,27,232,02,04,1,2310,15388,1,1,01,9,1,1,,5,5,1,2,8000,0,520,7400,3500,9428,02,11092024,  50,1,2,1653996,4
P4,CFVH4,104,Q5,V1,1,23,27,232,02,04,1,2310,15388,1,2,01,9,1,1,,1,3,1,3,5000,0,0,15000,10028,7086,01,11092024,  40,1,2,744298,4
P4,CFVH4,104,Q5,V1,1,23,27,232,02,04,1,2310,15388,1,2,02,9,1,1,,6,5,2,3,8500,0,610,9700,3500,10210,02,11092024,  45,1,2,744298,4
P4,CFVH4,104,Q5,V1,1,23,27,232,02,04,1,2310,15388,1,3,01,9,1,1,,4,3,2,9,7500,0,410,9500,4200,9052,01,11092024,  45,1,2,4383090,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,04,2,2332,12812,2,1,01,8,1,1,,4,3,1,3,12650,0,0,15680,3190,14223,01,14082024,  60,1,2,4892019,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,04,2,2332,12812,2,2,01,8,1,1,,6,1,1,3,11230,2340,1860,13420,2970,16796,02,14082024,  90,1,2,2446009,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,04,2,2332,12812,2,2,02,8,1,1,,4,1,5,9,9670,2640,1640,11230,1390,15002,01,14082024,  60,1,2,2446009,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,04,2,2332,12812,2,3,01,8,1,1,,4,1,1,2,8260,2670,1340,10130,2340,13309,03,14082024,  70,1,2,12336395,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,04,2,2332,12812,1,1,01,8,1,1,,4,1,1,3,9110,2210,1440,11130,1930,13848,01,13082024,  65,1,2,1630673,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,04,2,2332,12812,1,2,01,8,1,1,,7,4,1,3,8860,2280,1630,11210,1370,13818,01,14082024, 110,1,2,957134,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,04,2,2332,12812,1,2,02,8,1,1,,6,1,1,3,11160,2960,1730,13210,2670,17173,01,13082024,  90,1,2,957134,4
P4,CFVH4,104,Q5,V1,1,23,11,232,02,04,2,2332,12812,1,3,01,8,1,1,,4,1,1,3,9630,2860,1690,12570,1940,15389,01,13082024,  70,1,2,3899435,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,05,2,2310,15790,2,1,01,9,1,1,,5,3,1,3,9500,0,350,5000,11500,11225,01,06092024,  50,1,2,6377345,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,05,2,2310,15790,2,2,01,9,1,1,,5,2,1,2,11000,0,0,12000,14000,13167,01,05092024,  60,1,2,3401250,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,05,2,2310,15790,2,2,02,9,1,1,,6,3,1,3,12500,0,0,5000,8500,13625,02,06092024,  60,1,2,3401250,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,05,2,2310,15790,2,3,01,9,1,1,,4,3,1,2,9500,0,500,4500,121000,20458,01,06092024,  60,1,2,10416329,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,05,2,2310,15790,1,1,01,9,1,1,,9,1,1,2,22000,1500,1000,25000,12500,27625,08,07092024,  80,1,2,930029,4
P4,CFVH4,104,Q5,V1,1,23,26,232,02,05,2,2310,15790,1,2,01,9,1,1,,7,3,1,2,12500,0,0,8500,180000,28208,06,07092024,  60,1,2,279009,4
